id,name,parent_id,color,label_tree_id,source_id,rank,scientificname,status,valid_AphiaID,valid_name,valid_rank
445484,Spotted black grouper,445483,bbaaaa,3270,,Arbitrary,,,,,
445485,Polyprionidae,445129,30c8f2,3270,125552,Family,Polyprionidae,accepted,125552,Polyprionidae,Family
445486,Polyprion,445485,30c8f2,3270,126043,Genus,Polyprion,accepted,126043,Polyprion,Genus
445487,Polyprion oxygeneios,445486,30c8f2,3270,221430,Species,Polyprion oxygeneios,accepted,221430,Polyprion oxygeneios,Species
445488,Hapuku,445487,bbaaaa,3270,,Arbitrary,,,,,
445489,Syngnathidae,445355,30c8f2,3270,125606,Family,Syngnathidae,accepted,125606,Syngnathidae,Family
445490,Pipefish,445489,bbaaaa,3270,,Arbitrary,,,,,
445491,Tetraodontidae,445265,30c8f2,3270,125612,Family,Tetraodontidae,accepted,125612,Tetraodontidae,Family
445492,Canthigaster,445491,30c8f2,3270,126238,Genus,Canthigaster,accepted,126238,Canthigaster,Genus
445493,Canthigaster callisterna,445492,30c8f2,3270,275248,Species,Canthigaster callisterna,accepted,275248,Canthigaster callisterna,Species
445494,Clown toado,445493,bbaaaa,3270,,Arbitrary,,,,,
445495,Trichiuridae,443982,30c8f2,3270,125571,Family,Trichiuridae,accepted,125571,Trichiuridae,Family
445496,Lepidopodinae,445495,30c8f2,3270,826593,Subfamily,Lepidopodinae,accepted,826593,Lepidopodinae,Subfamily
445497,Lepidopus,445496,30c8f2,3270,126097,Genus,Lepidopus,accepted,126097,Lepidopus,Genus
445498,Lepidopus caudatus,445497,30c8f2,3270,127088,Species,Lepidopus caudatus,accepted,127088,Lepidopus caudatus,Species
445499,Frostfish,445498,bbaaaa,3270,,Arbitrary,,,,,
445500,Chelidonichthys,444972,30c8f2,3270,126178,Genus,Chelidonichthys,accepted,126178,Chelidonichthys,Genus
445501,Chelidonichthys kumu,445500,30c8f2,3270,218122,Species,Chelidonichthys kumu,accepted,218122,Chelidonichthys kumu,Species
445502,Red gurnard,445501,bbaaaa,3270,,Arbitrary,,,,,
445503,Lepidotrigla,444972,30c8f2,3270,126179,Genus,Lepidotrigla,accepted,126179,Lepidotrigla,Genus
445504,Lepidotrigla brachyoptera,445503,30c8f2,3270,274885,Species,Lepidotrigla brachyoptera,accepted,274885,Lepidotrigla brachyoptera,Species
445505,Scaly gurnard,445504,bbaaaa,3270,,Arbitrary,,,,,
445507,Chelidonichthys spinosus,445500,30c8f2,3270,274878,Species,Chelidonichthys spinosus,accepted,274878,Chelidonichthys spinosus,Species
445508,Japanese gurnard,445507,bbaaaa,3270,,Arbitrary,,,,,
445509,Uranoscopidae,444997,30c8f2,3270,125573,Family,Uranoscopidae,accepted,125573,Uranoscopidae,Family
445510,Genyagnus,445509,30c8f2,3270,269194,Genus,Genyagnus,accepted,269194,Genyagnus,Genus
445511,Genyagnus monopterygius,445510,30c8f2,3270,280828,Species,Genyagnus monopterygius,accepted,280828,Genyagnus monopterygius,Species
445512,Spotted stargazer,445511,bbaaaa,3270,,Arbitrary,,,,,
445513,Xenocephalus,445509,30c8f2,3270,271233,Genus,Xenocephalus,accepted,271233,Xenocephalus,Genus
445514,Xenocephalus armatus,445513,30c8f2,3270,315934,Species,Xenocephalus armatus,accepted,315934,Xenocephalus armatus,Species
445515,Brown stargazer,445514,bbaaaa,3270,,Arbitrary,,,,,
445516,Zeniontidae,443310,30c8f2,3270,826586,Family,Zeniontidae,accepted,826586,Zeniontidae,Family
445517,Capromimus,445516,30c8f2,3270,268649,Genus,Capromimus,accepted,268649,Capromimus,Genus
445518,Capromimus abbreviatus,445517,30c8f2,3270,280032,Species,Capromimus abbreviatus,accepted,280032,Capromimus abbreviatus,Species
445519,Capro dory,445518,bbaaaa,3270,,Arbitrary,,,,,
445520,Cyttidae,443310,30c8f2,3270,267042,Family,Cyttidae,accepted,267042,Cyttidae,Family
445521,Cyttus,445520,30c8f2,3270,205201,Genus,Cyttus,accepted,205201,Cyttus,Genus
445522,Cyttus novaezealandiae,445521,30c8f2,3270,277985,Species,Cyttus novaezealandiae,accepted,277985,Cyttus novaezealandiae,Species
445523,Silver dory,445522,bbaaaa,3270,,Arbitrary,,,,,
445524,Cyttus traversi,445521,30c8f2,3270,217957,Species,Cyttus traversi,accepted,217957,Cyttus traversi,Species
445525,Lookdown dory,445524,bbaaaa,3270,,Arbitrary,,,,,
445526,Zeidae,443310,30c8f2,3270,125617,Family,Zeidae,accepted,125617,Zeidae,Family
445527,Zenopsis,445526,30c8f2,3270,126250,Genus,Zenopsis,accepted,126250,Zenopsis,Genus
445528,Zenopsis nebulosa,445527,30c8f2,3270,275302,Species,Zenopsis nebulosa,accepted,275302,Zenopsis nebulosa,Species
445529,Mirror dory,445528,bbaaaa,3270,,Arbitrary,,,,,
445530,Zeus,445526,30c8f2,3270,126251,Genus,Zeus,accepted,126251,Zeus,Genus
445531,Zeus faber,445530,30c8f2,3270,127427,Species,Zeus faber,accepted,127427,Zeus faber,Species
445532,John dory,445531,bbaaaa,3270,,Arbitrary,,,,,
445533,Palinuridae,443568,f230b8,3270,106794,Family,Palinuridae,accepted,106794,Palinuridae,Family
445534,Jasus,445533,f230b8,3270,246321,Genus,Jasus,accepted,246321,Jasus,Genus
445535,Jasus edwardsii,445534,f230b8,3270,382879,Species,Jasus edwardsii,accepted,382879,Jasus edwardsii,Species
445536,Snapper/ Tarakihi type,443158,e645b5,3270,,Arbitrary,,,,,
445537,Sagmariasus,445533,f230b8,3270,382794,Genus,Sagmariasus,accepted,382794,Sagmariasus,Genus
445538,Sagmariasus verreauxi,445537,f230b8,3270,382906,Species,Sagmariasus verreauxi,accepted,382906,Sagmariasus verreauxi,Species
445539,Sagmariasus verrauxi,445538,f23131,3270,,Arbitrary,,,,,
445540,Slipper lobster,443569,bbaaaa,3270,,Arbitrary,,,,,
445541,Brown algae (large),444678,bbaaaa,3270,,Arbitrary,,,,,
445542,Ecklonia,444657,7cd5b4,3270,144195,Genus,Ecklonia,accepted,144195,Ecklonia,Genus
445543,Ecklonia radiata,445542,7cd5b4,3270,214344,Species,Ecklonia radiata,accepted,214344,Ecklonia radiata,Species
445544,Eklonia radiata,445543,d57c7c,3270,,Arbitrary,,,,,
445545,Red bladed algae,444678,bbaaaa,3270,,Arbitrary,,,,,
445547,Fine/turfing algae,444678,b9a8a8,3270,,Arbitrary,,,,,
445548,Algal assemblages,444678,bbaaaa,3270,,Arbitrary,,,,,
445549,Misc,,560b93,3270,,Arbitrary,,,,,
445550,School start,445549,560b93,3270,,Arbitrary,,,,,
445551,School stop,445549,560b93,3270,,Arbitrary,,,,,
445552,Baitfish,445120,bbaaaa,3270,,Arbitrary,,,,,
445553,Serranidae,444976,30c8f2,3270,125561,Family,Serranidae,accepted,125561,Serranidae,Family
445554,Serranidae (groupers),445553,bbaaaa,3270,,Arbitrary,,,,,
445555,Triglidae (gurnards),444972,bbaaaa,3270,,Arbitrary,,,,,
445556,Uranoscopidae (stargazers),445509,bbaaaa,3270,,Arbitrary,,,,,
445557,Good vis,445549,560b93,3270,,Arbitrary,,,,,
445558,Mod vis,445549,560b93,3270,,Arbitrary,,,,,
445559,Poor vis,445549,560b93,3270,,Arbitrary,,,,,
445560,Scorpaenidae (scorpionfish),445454,bbaaaa,3270,,Arbitrary,,,,,
445561,Purple cup sponge,443267,bbaaaa,3270,,Arbitrary,,,,,
445562,Algal debris,443116,f26f55,3270,,Arbitrary,,,,,
445563,Stolidobranchia,443282,30c8f2,3270,103436,Order,Stolidobranchia,accepted,103436,Stolidobranchia,Order
445564,Styelidae,445563,30c8f2,3270,103450,Family,Styelidae,accepted,103450,Styelidae,Family
445565,Styela,445564,30c8f2,3270,103543,Genus,Styela,accepted,103543,Styela,Genus
445566,Styella sp,445565,2ebee6,3270,,Arbitrary,,,,,
445567,Pectininae,443690,f2d649,3270,393857,Subfamily,Pectininae,accepted,393857,Pectininae,Subfamily
445568,Pectinini,445567,f2d649,3270,393858,Tribe,Pectinini,accepted,393858,Pectinini,Tribe
445569,Pecten,445568,f2d649,3270,138323,Genus,Pecten,accepted,138323,Pecten,Genus
445570,Pecten novaezelandiae,445569,f2d649,3270,393937,Species,Pecten novaezelandiae,accepted,393937,Pecten novaezelandiae,Species
445571,Scallop,445570,bbaaaa,3270,,Arbitrary,,,,,
445572,Mytilidae,445054,f2d649,3270,211,Family,Mytilidae,accepted,211,Mytilidae,Family
445573,Crenellinae,445572,f2d649,3270,510721,Subfamily,Crenellinae,accepted,510721,Crenellinae,Subfamily
445574,Perna,445573,f2d649,3270,138229,Genus,Perna,accepted,138229,Perna,Genus
445575,Perna canaliculus,445574,f2d649,3270,397169,Species,Perna canaliculus,accepted,397169,Perna canaliculus,Species
445576,Mussel,445575,bbaaaa,3270,,Arbitrary,,,,,
445577,Ostreida,443687,f2d649,3270,1774,Order,Ostreida,accepted,1774,Ostreida,Order
445578,Pinnoidea,445577,f2d649,3270,382250,Superfamily,Pinnoidea,accepted,382250,Pinnoidea,Superfamily
445579,Pinnidae,445578,f2d649,3270,1776,Family,Pinnidae,accepted,1776,Pinnidae,Family
445580,Atrina,445579,f2d649,3270,138351,Genus,Atrina,accepted,138351,Atrina,Genus
445581,Atrina zelandica,445580,f2d649,3270,507067,Species,Atrina zelandica,accepted,507067,Atrina zelandica,Species
445582,Horse mussel,445581,bbaaaa,3270,,Arbitrary,,,,,
445583,Lophonectes,445198,30c8f2,3270,269733,Genus,Lophonectes,accepted,269733,Lophonectes,Genus
445584,Lophonectes mongonuiensis,445583,30c8f2,3270,281399,Species,Lophonectes mongonuiensis,accepted,281399,Lophonectes mongonuiensis,Species
445585,Crested flounder,445584,bbaaaa,3270,,Arbitrary,,,,,
445586,Kyphosus bigibbus,445295,30c8f2,3270,218707,Species,Kyphosus bigibbus,accepted,218707,Kyphosus bigibbus,Species
445587,grey drummer,445586,bbaaaa,3270,,Arbitrary,,,,,
445588,Blenniiformes,443154,30c8f2,3270,1517542,Order,Blenniiformes,accepted,1517542,Blenniiformes,Order
445589,Tripterygiidae,445588,30c8f2,3270,125572,Family,Tripterygiidae,accepted,125572,Tripterygiidae,Family
445590,Tripterygiidae (Triple fins),445589,bbaaaa,3270,,Arbitrary,,,,,
445591,Isopod red (IPY),443234,bbaaaa,3270,,Arbitrary,,,,,
445592,Lanternfish (Myctophidae),444049,bbaaaa,3270,,Arbitrary,,,,,
445593,Gonorynchiformes,443154,30c8f2,3270,154212,Order,Gonorynchiformes,accepted,154212,Gonorynchiformes,Order
445594,Gonorynchidae,445593,30c8f2,3270,267014,Family,Gonorynchidae,accepted,267014,Gonorynchidae,Family
445595,Gonorynchus,445594,30c8f2,3270,205076,Genus,Gonorynchus,accepted,205076,Gonorynchus,Genus
445596,Gonorynchus forsteri,445595,30c8f2,3270,277929,Species,Gonorynchus forsteri,accepted,277929,Gonorynchus forsteri,Species
445597,Sandfish,445596,bbaaaa,3270,,Arbitrary,,,,,
445598,Kophobelemnidae,444458,c50707,3270,128483,Family,Kophobelemnidae,accepted,128483,Kophobelemnidae,Family
445599,Kophobelemnon,445598,c50707,3270,128492,Genus,Kophobelemnon,accepted,128492,Kophobelemnon,Genus
445600,Hymeniacidon sp.,444823,ba66ff,3270,,Arbitrary,,,,,
445601,Philodoporidae,444401,ff0f0f,3270,,Arbitrary,,,,,
445602,Ophiodermatidae,443403,2ee693,3270,123197,Family,Ophiodermatidae,accepted,123197,Ophiodermatidae,Family
445603,Ophiopsammus,445602,2ee693,3270,205131,Genus,Ophiopsammus,accepted,205131,Ophiopsammus,Genus
445604,Ophiopsammus maculata,445603,e62d2d,3270,244004,Species,Ophiopsammus maculata,incorrect grammatical agreement of specific epithet,1791391,Ophiopsammus maculatus,Species
445605,"TTR Bryozoan thicket (Adeonellopsis, Cinctipora elegans)",443279,bbaaaa,3270,,Arbitrary,,,,,
445606,Hippellozoon,444401,0dff6a,3270,110953,Genus,Hippellozoon,accepted,110953,Hippellozoon,Genus
445607,Hippellozoon novaezelandiae,445606,0dff6a,3270,470146,Species,Hippellozoon novaezelandiae,accepted,470146,Hippellozoon novaezelandiae,Species
445608,TTR Hippellozoon novaezelandiae,445607,0dff6a,3270,,Arbitrary,,,,,
445610,Dictyodendrillidae,444522,ba66ff,3270,164886,Family,Dictyodendrillidae,accepted,164886,Dictyodendrillidae,Family
445611,Acanthodendrilla,445610,ba66ff,3270,164887,Genus,Acanthodendrilla,accepted,164887,Acanthodendrilla,Genus
445612,Korethrasteridae,443374,2ee693,3270,123140,Family,Korethrasteridae,accepted,123140,Korethrasteridae,Family
445613,Peribolaster,445612,2ee693,3270,172589,Genus,Peribolaster,accepted,172589,Peribolaster,Genus
445614,Peribolaster sp.,445613,2ee693,3270,,Arbitrary,,,,,
445615,ASR 02 Pterasteridae,443375,2ee693,3270,,Arbitrary,,,,,
445616,Coronaster,443331,2ee693,3270,123232,Genus,Coronaster,accepted,123232,Coronaster,Genus
445617,Coronaster sp.,445616,2ee693,3270,,Arbitrary,,,,,
445618,Ophioleucida,443394,2ee693,3270,1062665,Order,Ophioleucida,accepted,1062665,Ophioleucida,Order
445619,Ophioleucidae,445618,2ee693,3270,123198,Family,Ophioleucidae,accepted,123198,Ophioleucidae,Family
445620,Ophioleuce,445619,2ee693,3270,172639,Genus,Ophioleuce,accepted,172639,Ophioleuce,Genus
445621,Ophioleuce brevispinum,445620,2ee693,3270,243708,Species,Ophioleuce brevispinum,accepted,243708,Ophioleuce brevispinum,Species
445622,Ophiomyxa n. sp. MoV 5486,443405,2ee693,3270,,Arbitrary,,,,,
445623,Asteroschema,444874,2ee693,3270,123581,Genus,Asteroschema,accepted,123581,Asteroschema,Genus
445624,Asteroschema sp.,445623,2ee693,3270,,Arbitrary,,,,,
445625,Ophiocreas,444874,2ee693,3270,123582,Genus,Ophiocreas,accepted,123582,Ophiocreas,Genus
445626,Ophiocreas oedipus,445625,2ee693,3270,124956,Species,Ophiocreas oedipus,accepted,124956,Ophiocreas oedipus,Species
445627,Cidaridae 01,443414,bbaaaa,3270,,Arbitrary,,,,,
445628,Cidaridae 02,443414,bbaaaa,3270,,Arbitrary,,,,,
445629,Aspidodiadematoida,443430,2ee693,3270,510515,Order,Aspidodiadematoida,accepted,510515,Aspidodiadematoida,Order
445630,Aspidodiadematidae,445629,2ee693,3270,123162,Family,Aspidodiadematidae,accepted,123162,Aspidodiadematidae,Family
445631,Aspidodiadema,445630,2ee693,3270,123392,Genus,Aspidodiadema,accepted,123392,Aspidodiadema,Genus
445632,Aspidodiadema tonsum,445631,2ee693,3270,414211,Species,Aspidodiadema tonsum,accepted,414211,Aspidodiadema tonsum,Species
445633,HOL 01 seapig,443173,bbaaaa,3270,,Arbitrary,,,,,
445634,HOL 02 furry,443173,bbaaaa,3270,,Arbitrary,,,,,
445635,HOL 03 blobby,443173,bbaaaa,3270,,Arbitrary,,,,,
445636,HOL 04 translucent,443173,bbaaaa,3270,,Arbitrary,,,,,
445637,Bourgueticrinina,444861,2ee693,3270,246671,Suborder,Bourgueticrinina,accepted,246671,Bourgueticrinina,Suborder
445638,Phrynocrinidae,445637,2ee693,3270,123146,Family,Phrynocrinidae,accepted,123146,Phrynocrinidae,Family
445639,Phrynocrininae,445638,2ee693,3270,412713,Subfamily,Phrynocrininae,accepted,412713,Phrynocrininae,Subfamily
445640,Phrynocrinus,445639,2ee693,3270,411399,Genus,Phrynocrinus,accepted,411399,Phrynocrinus,Genus
445641,Phrynocrinus nudus,445640,2ee693,3270,414154,Species,Phrynocrinus nudus,accepted,414154,Phrynocrinus nudus,Species
445642,Pentametrocrinidae,444862,2ee693,3270,123151,Family,Pentametrocrinidae,accepted,123151,Pentametrocrinidae,Family
445643,CRI 01 long stalk,443176,bbaaaa,3270,,Arbitrary,,,,,
445644,CRI 02 curly ends,443176,bbaaaa,3270,,Arbitrary,,,,,
445645,CRI 03 dark,443176,bbaaaa,3270,,Arbitrary,,,,,
445646,CRI 04 comatulid,443176,b4a3a3,3270,,Arbitrary,,,,,
445647,CRI 05 spiky,443176,b4a3a3,3270,,Arbitrary,,,,,
445648,ALC white 01,443497,bbaaaa,3270,,Arbitrary,,,,,
445649,ANT 20 white,443264,bbaaaa,3270,,Arbitrary,,,,,
445650,ANT 21 white tiny,443264,bbaaaa,3270,,Arbitrary,,,,,
445651,ANT 22 venus flytrap,443264,bbaaaa,3270,,Arbitrary,,,,,
445652,COB 01 quill,443501,bbaaaa,3270,,Arbitrary,,,,,
445653,COB 02 fan,443501,b9a8a8,3270,,Arbitrary,,,,,
445654,COB 03 orange quill,443501,bbaaaa,3270,,Arbitrary,,,,,
445655,COB 04 thin feather,443501,bbaaaa,3270,,Arbitrary,,,,,
445656,COB 05 yellow tree,443501,bbaaaa,3270,,Arbitrary,,,,,
445657,COB 06 pink bush,443501,bbaaaa,3270,,Arbitrary,,,,,
445658,COB 07 bottlebrush,443501,bbaaaa,3270,,Arbitrary,,,,,
445659,COB 08 yellow bristles,443501,bbaaaa,3270,,Arbitrary,,,,,
445660,GOC 01 Isididae spiral,443499,bbaaaa,3270,,Arbitrary,,,,,
445661,GOC 02 branched,443499,bbaaaa,3270,,Arbitrary,,,,,
445662,GOC 03 bush,443499,bbaaaa,3270,,Arbitrary,,,,,
445663,GOC 04 Narella-like,443499,bbaaaa,3270,,Arbitrary,,,,,
445664,GOC 05 Thouarella-like,443499,bbaaaa,3270,,Arbitrary,,,,,
445665,GOC 06 pink,443499,bbaaaa,3270,,Arbitrary,,,,,
445666,GOC 07 yellow messy,443499,bbaaaa,3270,,Arbitrary,,,,,
445667,GOC 08 primnoid,443499,bbaaaa,3270,,Arbitrary,,,,,
445668,GOC 09 Keratoisis-like,443499,bbaaaa,3270,,Arbitrary,,,,,
445669,GOC 10 little orange bush,443499,bbaaaa,3270,,Arbitrary,,,,,
445670,GOC 11 pink bush,443499,bbaaaa,3270,,Arbitrary,,,,,
445671,GOC 12 bristly,443499,bbaaaa,3270,,Arbitrary,,,,,
445672,GOC 13 spiral tree,443499,bbaaaa,3270,,Arbitrary,,,,,
445673,GOC 14 white feather-like tree,443499,bbaaaa,3270,,Arbitrary,,,,,
445674,GOC 15 white branched,443499,bbaaaa,3270,,Arbitrary,,,,,
445675,Metallogorgia,443843,c50707,3270,125296,Genus,Metallogorgia,accepted,125296,Metallogorgia,Genus
445676,Metallogorgia melanotrichos,445675,c50707,3270,125355,Species,Metallogorgia melanotrichos,accepted,125355,Metallogorgia melanotrichos,Species
445677,PTU 01 purple fluffy,443498,c59c07,3270,,Arbitrary,,,,,
445678,PTU 02 orange,443498,c59c07,3270,,Arbitrary,,,,,
445679,PTU 03 white tiny,443498,f2cb49,3270,,Arbitrary,,,,,
445680,PTU 04 whitish pink,443498,c59c07,3270,,Arbitrary,,,,,
445681,PTU 06 scant feather,443498,f2cb49,3270,,Arbitrary,,,,,
445682,Zoanthid 01 cluster,443727,bbaaaa,3270,,Arbitrary,,,,,
445683,Zoanthid 02 white stalk,443727,bbaaaa,3270,,Arbitrary,,,,,
445684,Zoanthid 03 orange stalk,443727,bbaaaa,3270,,Arbitrary,,,,,
445685,Zoantharia,443258,c50707,3270,607338,Order,Zoantharia,accepted,607338,Zoantharia,Order
445686,Macrocnemina,445685,c50707,3270,367225,Suborder,Macrocnemina,accepted,367225,Macrocnemina,Suborder
445687,Epizoanthidae,445686,c50707,3270,100688,Family,Epizoanthidae,accepted,100688,Epizoanthidae,Family
445688,Epizoanthus,445687,c50707,3270,100790,Genus,Epizoanthus,accepted,100790,Epizoanthus,Genus
445689,Epizoanthus sp.,445688,c50707,3270,,Arbitrary,,,,,
445690,Mollusc (nudibranch),444450,bbaaaa,3270,,Arbitrary,,,,,
445691,Nudi uni 01 (BOI),445690,bbaaaa,3270,,Arbitrary,,,,,
445692,Nudi uni 02 (BOI),445690,bbaaaa,3270,,Arbitrary,,,,,
445693,Nudi uni 03 (BOI),445690,bbaaaa,3270,,Arbitrary,,,,,
445694,Nudi uni 04 (BOI),445690,bbaaaa,3270,,Arbitrary,,,,,
445695,ONG 01 holey white ball,443267,bbaaaa,3270,,Arbitrary,,,,,
445696,ONG 02 tiny white ball,443267,bbaaaa,3270,,Arbitrary,,,,,
445697,ONG 03 orange blob,443267,bbaaaa,3270,,Arbitrary,,,,,
445698,ONG 04 fluted translucent,443267,bbaaaa,3270,,Arbitrary,,,,,
445699,ONG 05 scrappy brown holey,443267,bbaaaa,3270,,Arbitrary,,,,,
445700,ONG 06 fluted brown,443267,bbaaaa,3270,,Arbitrary,,,,,
445701,ONG 07 latticed,443267,bbaaaa,3270,,Arbitrary,,,,,
445702,ONG 08 white lump,443267,bbaaaa,3270,,Arbitrary,,,,,
445703,ONG 09 tan ear,443267,bbaaaa,3270,,Arbitrary,,,,,
445704,ONG 10 grey lump,443267,bbaaaa,3270,,Arbitrary,,,,,
445705,ONG 11 hairy,443267,bbaaaa,3270,,Arbitrary,,,,,
445706,ONG 12 white pot,443267,bbaaaa,3270,,Arbitrary,,,,,
445707,ONG 13 perforated white,443267,bbaaaa,3270,,Arbitrary,,,,,
445708,ONG 14 folded hairy,443267,bbaaaa,3270,,Arbitrary,,,,,
445709,ONG 15 tan lumpy,443267,bbaaaa,3270,,Arbitrary,,,,,
445710,ONG 16 flower translucent,443267,bbaaaa,3270,,Arbitrary,,,,,
445711,ONG 17 ascidian-like flower,443267,bbaaaa,3270,,Arbitrary,,,,,
445712,ONG 18 tan blobs,443267,bbaaaa,3270,,Arbitrary,,,,,
445713,ONG 19 white fan,443267,bbaaaa,3270,,Arbitrary,,,,,
445714,ONG 20 white vase,443267,bbaaaa,3270,,Arbitrary,,,,,
445715,ONG 21 hairy urn,443267,bbaaaa,3270,,Arbitrary,,,,,
445716,ONG 22 tan perforated bowl,443267,bbaaaa,3270,,Arbitrary,,,,,
445717,ONG 23 orange lumpy,443267,bbaaaa,3270,,Arbitrary,,,,,
445718,ONG 24 cream spiky,443267,bbaaaa,3270,,Arbitrary,,,,,
445719,Hyalascus sp.,443785,ba66ff,3270,,Arbitrary,,,,,
445720,Phlebobranchia,443282,30c8f2,3270,103435,Order,Phlebobranchia,accepted,103435,Phlebobranchia,Order
445721,Octacnemidae,445720,30c8f2,3270,103446,Family,Octacnemidae,accepted,103446,Octacnemidae,Family
445722,Megalodicopia,445721,30c8f2,3270,249571,Genus,Megalodicopia,accepted,249571,Megalodicopia,Genus
445723,Megalodicopia sp.,445722,30c8f2,3270,,Arbitrary,,,,,
445724,ASC 01 culeolus-like,443282,bbaaaa,3270,,Arbitrary,,,,,
445725,ASC 02 orange pots,443282,bbaaaa,3270,,Arbitrary,,,,,
445726,Bryozoan - filamentous form,443279,bbaaaa,3270,,Arbitrary,,,,,
445727,Cynoglossidae,443884,30c8f2,3270,125578,Family,Cynoglossidae,accepted,125578,Cynoglossidae,Family
445728,Cynoglossinae,445727,30c8f2,3270,154690,Subfamily,Cynoglossinae,accepted,154690,Cynoglossinae,Subfamily
445729,Cynoglossus,445728,30c8f2,3270,126112,Genus,Cynoglossus,accepted,126112,Cynoglossus,Genus
445730,Cynoglossus capensis,445729,30c8f2,3270,219854,Species,Cynoglossus capensis,accepted,219854,Cynoglossus capensis,Species
445731,Tongue fish,445730,bbaaaa,3270,,Arbitrary,,,,,
445732,CRB 01 brown,443187,bbaaaa,3270,,Arbitrary,,,,,
445733,CRB 02 orange,443187,bbaaaa,3270,,Arbitrary,,,,,
445734,BRN 01 stalked,443287,bbaaaa,3270,,Arbitrary,,,,,
445735,GAL 01 striped,443198,bbaaaa,3270,,Arbitrary,,,,,
445736,GAL 02 pointy nose,443198,bbaaaa,3270,,Arbitrary,,,,,
445737,GAL 03 pincers,443198,bbaaaa,3270,,Arbitrary,,,,,
445738,Projasus,445533,f230b8,3270,246439,Genus,Projasus,accepted,246439,Projasus,Genus
445739,Projasus parkeri,445738,f230b8,3270,246440,Species,Projasus parkeri,accepted,246440,Projasus parkeri,Species
445740,Shrimp 01 camouflage,443193,bbaaaa,3270,,Arbitrary,,,,,
445741,Shrimp 02 tiny,443193,bbaaaa,3270,,Arbitrary,,,,,
445742,Shrimp 03 striped,443193,bbaaaa,3270,,Arbitrary,,,,,
445743,Shrimp 04 peppermint,443193,bbaaaa,3270,,Arbitrary,,,,,
445744,BIV 01 Gigantidas,443275,bbaaaa,3270,,Arbitrary,,,,,
445745,BIV 02 spout,443275,b1a1a1,3270,,Arbitrary,,,,,
445746,pepperpots,443297,640cf2,3270,,Arbitrary,,,,,
445747,iron oxide,443115,f26f55,3270,,Arbitrary,,,,,
445748,sulphur,443115,f26f55,3270,,Arbitrary,,,,,
445749,ANT 23 pale polyp brown stalk,443264,bbaaaa,3270,,Arbitrary,,,,,
445750,Thoracica,443286,f230b8,3270,1107,Infraclass,Thoracica,accepted,1107,Thoracica,Infraclass
445751,Thoracicalcarea,445750,f230b8,3270,1422167,Superorder,Thoracicalcarea,accepted,1422167,Thoracicalcarea,Superorder
445752,Scalpellomorpha,445751,f230b8,3270,106038,Order,Scalpellomorpha,accepted,106038,Scalpellomorpha,Order
445753,Neolepadoidea,445752,f230b8,3270,1422352,Superfamily,Neolepadoidea,accepted,1422352,Neolepadoidea,Superfamily
445754,Neolepadidae,445753,f230b8,3270,1422822,Family,Neolepadidae,accepted,1422822,Neolepadidae,Family
445755,Vulcanolepas,445754,f230b8,3270,733086,Genus,Vulcanolepas,accepted,733086,Vulcanolepas,Genus
445756,Vulcanolepas osheai,445755,f230b8,3270,733408,Species,Vulcanolepas osheai,accepted,733408,Vulcanolepas osheai,Species
445757,Vulcanolepas cf. osheai,445756,f230b8,3270,,Arbitrary,,,,,
445758,GAS 01 vent,443207,bbaaaa,3270,,Arbitrary,,,,,
445759,ONG 25 Rosella-like,443267,bbaaaa,3270,,Arbitrary,,,,,
445760,ANT 24 pale purple,443264,bbaaaa,3270,,Arbitrary,,,,,
445761,COB 09 white bristles,443501,bbaaaa,3270,,Arbitrary,,,,,
445762,Cancellata,444379,0dff6a,3270,238294,Suborder,Cancellata,accepted,238294,Cancellata,Suborder
445763,Horneridae,445762,0dff6a,3270,110808,Family,Horneridae,accepted,110808,Horneridae,Family
445764,Hornera,445763,0dff6a,3270,111041,Genus,Hornera,accepted,111041,Hornera,Genus
445765,Hornera sp.,445764,0dff6a,3270,,Arbitrary,,,,,
445766,ASR 04 many arms,443166,bbaaaa,3270,,Arbitrary,,,,,
445767,Wood debris,443116,f26f55,3270,,Arbitrary,,,,,
445768,OPH 04 spindly bristly,443168,bbaaaa,3270,,Arbitrary,,,,,
445769,Auloplacidae,443791,ba66ff,3270,581295,Family,Auloplacidae,accepted,581295,Auloplacidae,Family
445770,Auloplax,445769,ba66ff,3270,132109,Genus,Auloplax,accepted,132109,Auloplax,Genus
445771,Auloplax breviscopulata,445770,ba66ff,3270,577475,Species,Auloplax breviscopulata,accepted,577475,Auloplax breviscopulata,Species
445772,Esperiopsidae,443742,ba66ff,3270,168337,Family,Esperiopsidae,accepted,168337,Esperiopsidae,Family
445773,Esperiopsis,445772,ba66ff,3270,131906,Genus,Esperiopsis,accepted,131906,Esperiopsis,Genus
445774,Esperiopsis inodes,445773,ba66ff,3270,168360,Species,Esperiopsis inodes,accepted,168360,Esperiopsis inodes,Species
